project_id,state,district,project_type,land_area_hectares,affected_families,compensation_status,legal_dispute,approval_stage,rehabilitation_progress_pct,stakeholder_responsiveness,historical_dept_performance_score,months_since_initiation,notification_delay,approval_delay,compensation_delay,possession_delay,delay_label
LA-2562,Maharashtra,Mumbai,Railway,41.96,148,Paid,Yes,Notification,85.4,Medium,77.88291045521994,46.8,Delayed,On-Time,Delayed,On-Time,Delayed
LA-2563,Tamil Nadu,Chennai,Railway,55.78,104,Partially Paid,No,Notification,68.6,High,68.17850503126353,28.8,On-Time,Delayed,On-Time,Delayed,On-Time
LA-2564,Maharashtra,Nagpur,Railway,46.52,157,Pending,Yes,Compensation,38.3,High,72.86714764476102,6.0,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2565,Tamil Nadu,Salem,Railway,39.43,117,Pending,No,Approval,36.0,High,75.19952997196748,13.1,On-Time,Delayed,On-Time,On-Time,Delayed
LA-2566,Gujarat,Rajkot,Irrigation,82.91,77,Partially Paid,No,Compensation,34.5,High,95.0,12.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2567,Karnataka,Mysuru,Railway,43.85,73,Pending,No,Possession,91.1,Low,49.631029302563334,56.8,Delayed,Delayed,Delayed,On-Time,Delayed
LA-2568,Uttar Pradesh,Agra,Airport,98.37,120,Paid,No,Notification,47.1,Medium,51.608476357073116,31.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2569,Madhya Pradesh,Gwalior,Power Project,115.51,144,Partially Paid,Yes,Compensation,53.1,High,90.24387296839807,46.9,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2570,Rajasthan,Kota,Industrial Corridor,67.16,145,Paid,No,Compensation,50.0,Low,74.78342122414503,4.4,On-Time,On-Time,Delayed,Delayed,Delayed
LA-2571,Madhya Pradesh,Gwalior,Airport,82.24,130,Partially Paid,Yes,Notification,43.9,High,66.03540835236178,20.7,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2572,Uttar Pradesh,Prayagraj,Irrigation,195.19,199,Pending,No,Compensation,69.9,Medium,57.82870204703911,12.3,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2573,Karnataka,Bengaluru,Airport,127.4,335,Pending,No,Compensation,82.1,Low,61.52170391874483,14.0,On-Time,Delayed,Delayed,On-Time,On-Time
LA-2574,Bihar,Gaya,Highway,26.22,90,Partially Paid,No,Compensation,54.6,Low,61.81279047219517,17.3,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2575,Uttar Pradesh,Prayagraj,Highway,149.51,263,Pending,No,Possession,59.5,High,42.57532641856035,18.6,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2576,Uttar Pradesh,Lucknow,Highway,267.01,266,Pending,Yes,Compensation,19.1,Medium,79.59798045352734,16.6,Delayed,Delayed,Delayed,Delayed,Delayed
LA-2577,Delhi,North Delhi,Metro,143.4,246,Paid,Yes,Possession,60.1,High,34.84014012078684,7.4,Delayed,On-Time,Delayed,On-Time,Delayed
LA-2578,Madhya Pradesh,Jabalpur,Highway,80.49,189,Pending,No,Compensation,71.8,Low,52.26408055810637,57.5,On-Time,Delayed,Delayed,Delayed,On-Time
LA-2579,Madhya Pradesh,Indore,Industrial Corridor,132.96,168,Paid,No,Notification,91.1,Medium,58.52338508100525,23.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2580,Rajasthan,Udaipur,Airport,132.14,138,Pending,No,Compensation,74.5,Medium,95.0,60.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2581,Maharashtra,Mumbai,Industrial Corridor,151.6,195,Paid,No,Notification,87.9,High,63.488042470225466,44.9,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2582,Gujarat,Surat,Power Project,69.59,135,Paid,No,Compensation,73.8,Medium,69.74693748213929,14.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2583,Madhya Pradesh,Indore,Highway,22.89,43,Partially Paid,Yes,Compensation,88.4,Medium,51.83765733897593,44.7,Delayed,Delayed,Delayed,Delayed,Delayed
LA-2584,Rajasthan,Jodhpur,Irrigation,59.68,51,Paid,No,Compensation,81.9,Medium,78.03093519272298,8.3,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2585,West Bengal,Durgapur,Metro,96.77,197,Paid,No,Notification,63.9,Medium,95.0,14.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2586,Uttar Pradesh,Kanpur,Power Project,185.09,230,Partially Paid,No,Compensation,72.1,Low,72.37251619408323,17.9,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2587,Karnataka,Mangaluru,Irrigation,139.52,235,Pending,No,Notification,58.2,Medium,59.967431752838614,21.8,Delayed,On-Time,Delayed,On-Time,Delayed
LA-2588,Gujarat,Ahmedabad,Metro,72.47,70,Paid,Yes,Compensation,28.1,High,34.52390768786728,15.1,Delayed,Delayed,On-Time,Delayed,On-Time
LA-2589,Gujarat,Vadodara,Power Project,82.43,193,Pending,Yes,Possession,70.8,Low,75.40538352886401,19.9,On-Time,Delayed,On-Time,Delayed,Delayed
LA-2590,Karnataka,Mysuru,Airport,8.87,5,Pending,Yes,Possession,29.3,High,50.21080290554132,26.5,On-Time,On-Time,Delayed,Delayed,Delayed
LA-2591,Karnataka,Hubballi,Industrial Corridor,86.59,115,Partially Paid,No,Notification,58.7,Medium,53.66335995556957,20.6,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2592,West Bengal,Kolkata,Railway,31.47,119,Partially Paid,Yes,Compensation,56.9,Low,78.97566125615663,18.3,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2593,Uttar Pradesh,Kanpur,Industrial Corridor,266.72,282,Paid,No,Compensation,81.2,High,57.89555488220825,40.9,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2594,Uttar Pradesh,Agra,Highway,32.79,87,Paid,Yes,Possession,40.7,Low,63.58786213688881,44.2,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2595,Karnataka,Mangaluru,Irrigation,6.65,97,Paid,No,Compensation,51.9,Medium,76.24679516162738,29.8,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2596,Madhya Pradesh,Indore,Railway,51.56,140,Paid,No,Notification,51.8,Medium,54.40904204025213,11.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2597,Maharashtra,Mumbai,Metro,181.31,272,Paid,No,Approval,68.3,High,45.665636982561196,8.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2598,Delhi,South Delhi,Airport,82.91,52,Paid,No,Compensation,51.0,High,71.96455378223936,21.5,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2599,Uttar Pradesh,Agra,Airport,106.87,100,Partially Paid,No,Compensation,34.2,Low,76.31525499531544,13.3,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2600,Bihar,Bhagalpur,Metro,37.88,139,Partially Paid,No,Possession,88.2,High,56.336527303567465,26.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2601,Uttar Pradesh,Varanasi,Highway,68.98,132,Pending,No,Notification,70.0,Medium,55.59303508207746,10.0,Delayed,On-Time,On-Time,Delayed,On-Time
LA-2602,Maharashtra,Aurangabad,Metro,108.91,224,Paid,Yes,Possession,64.4,High,48.49856988547904,44.8,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2603,Uttar Pradesh,Varanasi,Power Project,47.11,27,Paid,No,Notification,47.2,High,75.70236432559268,59.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2604,Gujarat,Vadodara,Irrigation,129.18,165,Partially Paid,No,Possession,63.6,Medium,93.78347126830008,22.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2605,Delhi,North Delhi,Irrigation,55.38,116,Paid,Yes,Possession,59.8,High,78.97317628779878,17.8,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2606,Rajasthan,Jodhpur,Highway,40.1,75,Pending,No,Compensation,42.6,Low,63.63219585699033,60.0,On-Time,On-Time,Delayed,Delayed,Delayed
LA-2607,Delhi,North Delhi,Railway,127.64,188,Partially Paid,No,Compensation,65.9,Medium,75.74683068974055,33.9,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2608,Tamil Nadu,Madurai,Metro,51.06,103,Paid,No,Notification,78.2,Medium,52.52288309575772,55.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2609,Maharashtra,Nagpur,Highway,98.61,150,Paid,No,Notification,94.7,High,70.52605437545492,21.5,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2610,Rajasthan,Kota,Irrigation,87.82,82,Paid,Yes,Notification,85.8,Low,48.720994124044594,11.6,Delayed,On-Time,Delayed,Delayed,Delayed
LA-2611,Bihar,Muzaffarpur,Railway,149.18,272,Paid,No,Notification,34.7,High,63.16721963346802,22.2,On-Time,On-Time,Delayed,Delayed,On-Time
LA-2612,Karnataka,Hubballi,Metro,93.55,232,Paid,Yes,Compensation,28.9,Medium,81.13540142044789,41.0,Delayed,On-Time,On-Time,Delayed,Delayed
LA-2613,Rajasthan,Udaipur,Airport,113.68,189,Paid,Yes,Approval,70.8,High,77.18057108062527,33.4,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2614,Maharashtra,Nashik,Metro,12.61,21,Partially Paid,No,Possession,92.9,High,73.52712817624037,19.3,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2615,Maharashtra,Nashik,Industrial Corridor,251.7,428,Paid,No,Approval,56.4,Medium,71.24415246428347,8.8,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2616,Karnataka,Bengaluru,Metro,111.02,132,Pending,Yes,Compensation,58.7,Medium,53.95816558414502,18.1,On-Time,Delayed,On-Time,Delayed,On-Time
LA-2617,West Bengal,Howrah,Industrial Corridor,89.71,222,Paid,No,Compensation,55.7,High,67.13721009590132,8.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2618,Karnataka,Hubballi,Railway,16.46,11,Paid,Yes,Approval,22.4,Medium,76.74913329668807,60.0,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2619,Madhya Pradesh,Bhopal,Metro,205.11,210,Paid,No,Approval,81.0,Medium,61.35268326927589,3.2,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2620,Karnataka,Hubballi,Railway,76.58,187,Paid,Yes,Approval,84.3,High,61.931272830943634,12.6,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2621,Rajasthan,Jaipur,Railway,159.25,138,Paid,No,Possession,37.6,High,57.94662000371888,17.8,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2622,Delhi,New Delhi,Irrigation,57.25,91,Paid,No,Compensation,46.8,High,60.72576360955131,32.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2623,Madhya Pradesh,Jabalpur,Highway,76.43,183,Paid,No,Approval,69.9,High,53.40014981837442,25.9,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2624,West Bengal,Siliguri,Railway,21.79,5,Paid,No,Possession,92.4,High,65.36107579484215,5.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2625,Uttar Pradesh,Prayagraj,Railway,131.5,306,Pending,No,Notification,69.8,High,60.19586507253092,13.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2626,Karnataka,Mangaluru,Irrigation,75.26,93,Pending,Yes,Compensation,30.0,Medium,42.88631519227301,16.3,On-Time,Delayed,Delayed,On-Time,Delayed
LA-2627,Uttar Pradesh,Prayagraj,Irrigation,169.5,301,Paid,No,Approval,79.1,High,95.0,16.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2628,Rajasthan,Jodhpur,Metro,84.25,127,Paid,No,Compensation,32.5,Medium,49.438577672858635,24.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2629,Uttar Pradesh,Varanasi,Irrigation,176.34,153,Partially Paid,No,Possession,47.0,Low,62.97959199274016,48.7,On-Time,Delayed,On-Time,Delayed,Delayed
LA-2630,Rajasthan,Udaipur,Metro,184.0,327,Pending,Yes,Possession,77.9,Low,65.91751853926243,6.9,Delayed,On-Time,Delayed,On-Time,Delayed
LA-2631,Tamil Nadu,Coimbatore,Airport,81.75,148,Pending,No,Approval,26.8,Low,56.97698574356979,24.2,On-Time,Delayed,On-Time,Delayed,On-Time
LA-2632,Maharashtra,Aurangabad,Irrigation,52.95,122,Paid,Yes,Notification,73.8,High,63.65423256811618,8.6,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2633,Karnataka,Hubballi,Highway,8.79,20,Paid,Yes,Possession,47.9,High,52.721828153122914,38.0,Delayed,On-Time,Delayed,On-Time,On-Time
LA-2634,Tamil Nadu,Salem,Railway,39.53,5,Partially Paid,Yes,Compensation,57.3,Low,75.90768973705337,28.9,Delayed,On-Time,On-Time,Delayed,Delayed
LA-2635,West Bengal,Kolkata,Highway,323.1,605,Pending,Yes,Notification,57.8,High,64.66642169247359,5.1,Delayed,On-Time,Delayed,On-Time,Delayed
LA-2636,Maharashtra,Pune,Industrial Corridor,63.19,139,Paid,No,Compensation,50.1,High,75.77589887521019,36.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2637,Gujarat,Vadodara,Irrigation,12.5,46,Partially Paid,No,Approval,34.4,Medium,87.04843507539385,23.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2638,Uttar Pradesh,Prayagraj,Railway,21.86,59,Paid,Yes,Notification,68.9,High,60.781568840418466,5.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2639,West Bengal,Siliguri,Highway,73.83,144,Paid,No,Possession,65.6,Low,76.60173419955005,20.0,On-Time,Delayed,Delayed,On-Time,Delayed
LA-2640,West Bengal,Siliguri,Irrigation,38.55,38,Paid,No,Compensation,79.8,Medium,88.04517720829053,28.8,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2641,Rajasthan,Jaipur,Irrigation,88.55,94,Paid,No,Approval,37.1,Medium,63.147984381132964,60.0,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2642,Bihar,Patna,Airport,31.01,77,Partially Paid,No,Compensation,89.5,Low,75.36648875103008,9.6,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2643,Rajasthan,Jaipur,Airport,73.28,133,Partially Paid,No,Possession,84.6,High,58.02077324373767,4.5,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2644,Madhya Pradesh,Gwalior,Railway,280.12,266,Pending,Yes,Notification,26.7,Medium,82.95818052655817,13.8,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2645,Uttar Pradesh,Varanasi,Industrial Corridor,60.49,141,Paid,No,Compensation,51.4,High,57.50302588089056,25.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2646,Tamil Nadu,Madurai,Airport,76.16,115,Paid,No,Possession,54.0,Medium,75.54595094316116,26.0,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2647,Uttar Pradesh,Varanasi,Airport,72.15,84,Paid,No,Approval,33.0,High,79.92676846379953,21.9,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2648,Tamil Nadu,Madurai,Industrial Corridor,95.19,205,Paid,No,Compensation,64.8,Medium,47.315343496842985,21.3,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2649,Tamil Nadu,Chennai,Highway,116.2,159,Partially Paid,No,Notification,65.7,Low,54.99935162387601,19.1,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2650,Karnataka,Mysuru,Airport,100.83,163,Paid,Yes,Compensation,37.5,High,54.3922919141007,18.0,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2651,Delhi,New Delhi,Metro,90.32,239,Partially Paid,Yes,Possession,57.7,High,81.19899324501293,50.6,On-Time,Delayed,Delayed,On-Time,Delayed
LA-2652,Maharashtra,Aurangabad,Power Project,71.52,190,Partially Paid,No,Notification,97.1,High,47.36978545772838,10.8,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2653,Maharashtra,Nagpur,Power Project,137.19,144,Paid,No,Possession,38.7,High,69.88533846367199,15.0,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2654,Gujarat,Vadodara,Airport,37.03,113,Partially Paid,Yes,Possession,71.9,High,75.89716572875967,6.8,Delayed,On-Time,On-Time,On-Time,Delayed
LA-2655,Uttar Pradesh,Varanasi,Highway,57.13,28,Paid,No,Approval,73.3,Low,67.54083474748124,27.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2656,West Bengal,Kolkata,Irrigation,21.86,86,Pending,No,Compensation,72.3,Medium,84.12099511487106,40.2,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2657,Madhya Pradesh,Jabalpur,Highway,110.22,140,Partially Paid,No,Notification,11.9,Medium,36.13109182052047,22.4,On-Time,On-Time,Delayed,Delayed,On-Time
LA-2658,Maharashtra,Mumbai,Railway,133.31,248,Paid,No,Possession,86.0,Medium,74.11873322859297,52.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2659,Gujarat,Surat,Metro,40.68,141,Paid,Yes,Compensation,72.3,High,62.27370239711316,19.8,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2660,Gujarat,Vadodara,Highway,119.55,220,Partially Paid,No,Compensation,23.7,High,42.42308183235414,6.6,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2661,Madhya Pradesh,Jabalpur,Industrial Corridor,14.6,59,Paid,Yes,Compensation,31.3,Medium,48.783532280942154,30.4,Delayed,Delayed,On-Time,On-Time,On-Time
LA-2662,Rajasthan,Jodhpur,Metro,36.12,131,Pending,No,Compensation,61.6,Medium,88.47652160912888,4.4,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2663,Bihar,Gaya,Power Project,32.61,5,Paid,No,Possession,76.9,High,74.4833205272825,11.8,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2664,Rajasthan,Udaipur,Metro,97.13,183,Partially Paid,No,Compensation,65.9,High,77.028618756922,18.4,On-Time,Delayed,On-Time,On-Time,Delayed
LA-2665,West Bengal,Siliguri,Industrial Corridor,56.43,202,Pending,No,Possession,85.8,High,79.38446664920447,11.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2666,Bihar,Gaya,Airport,380.07,687,Partially Paid,No,Compensation,20.7,High,44.647637741701445,60.0,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2667,Uttar Pradesh,Prayagraj,Industrial Corridor,60.52,104,Paid,No,Notification,67.3,High,68.68592587729545,22.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2668,West Bengal,Howrah,Industrial Corridor,69.21,174,Paid,No,Possession,66.2,Medium,81.47627965806534,21.4,Delayed,Delayed,On-Time,On-Time,On-Time
LA-2669,Uttar Pradesh,Varanasi,Airport,189.34,173,Paid,No,Compensation,49.9,Low,58.96096179465552,29.2,Delayed,Delayed,On-Time,On-Time,Delayed
LA-2670,Tamil Nadu,Coimbatore,Airport,43.46,89,Partially Paid,Yes,Compensation,78.2,High,85.43669635812739,10.7,Delayed,On-Time,Delayed,On-Time,Delayed
LA-2671,Gujarat,Ahmedabad,Airport,69.61,168,Paid,No,Possession,70.8,Medium,55.81090189601325,31.6,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2672,Bihar,Muzaffarpur,Airport,177.53,393,Paid,No,Notification,73.6,High,66.87141787008154,36.2,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2673,Bihar,Muzaffarpur,Airport,59.92,118,Pending,Yes,Approval,64.1,Medium,70.96301043045585,29.7,On-Time,Delayed,Delayed,Delayed,Delayed
LA-2674,Tamil Nadu,Coimbatore,Industrial Corridor,18.49,99,Paid,No,Approval,71.4,Medium,76.31897635897991,60.0,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2675,Tamil Nadu,Chennai,Railway,189.73,294,Partially Paid,No,Compensation,32.1,Low,60.683953088996134,14.1,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2676,Maharashtra,Nagpur,Railway,90.27,129,Partially Paid,Yes,Possession,83.2,High,80.1816817807462,19.7,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2677,Uttar Pradesh,Prayagraj,Highway,83.57,127,Partially Paid,No,Possession,89.0,High,71.42021713648849,6.6,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2678,Gujarat,Rajkot,Railway,198.6,236,Paid,No,Compensation,22.9,Medium,40.418095743802525,18.2,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2679,Uttar Pradesh,Varanasi,Power Project,87.53,108,Paid,Yes,Possession,55.8,High,92.54858951043356,20.7,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2680,Karnataka,Mangaluru,Railway,35.85,95,Pending,No,Possession,63.7,High,50.632019068569804,27.3,Delayed,On-Time,Delayed,Delayed,Delayed
LA-2681,Maharashtra,Nashik,Industrial Corridor,148.49,279,Paid,No,Compensation,48.5,High,93.78500832954023,21.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2682,West Bengal,Kolkata,Airport,66.15,157,Partially Paid,No,Approval,67.2,Medium,62.63471838211682,10.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2683,Madhya Pradesh,Gwalior,Airport,69.03,87,Partially Paid,No,Compensation,60.4,High,59.84137261728523,29.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2684,Tamil Nadu,Madurai,Irrigation,290.23,361,Paid,No,Possession,93.0,Low,70.98857264377236,26.5,Delayed,On-Time,On-Time,On-Time,Delayed
LA-2685,Uttar Pradesh,Kanpur,Irrigation,126.33,115,Pending,No,Possession,36.4,High,54.52080119282952,18.6,On-Time,On-Time,Delayed,Delayed,Delayed
LA-2686,Bihar,Gaya,Irrigation,86.27,63,Partially Paid,Yes,Compensation,61.3,High,36.71127090514278,14.7,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2687,West Bengal,Howrah,Industrial Corridor,236.15,251,Partially Paid,Yes,Possession,64.6,Medium,63.360369551288436,11.8,Delayed,On-Time,On-Time,On-Time,Delayed
LA-2688,Rajasthan,Udaipur,Power Project,26.84,82,Pending,No,Approval,97.3,High,70.6257921551765,47.3,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2689,Madhya Pradesh,Gwalior,Railway,82.03,191,Pending,No,Approval,70.2,Medium,88.06654930830669,35.0,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2690,Tamil Nadu,Madurai,Industrial Corridor,58.14,111,Paid,No,Possession,19.6,Medium,47.12959473625549,34.1,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2691,Uttar Pradesh,Lucknow,Highway,47.42,94,Pending,No,Notification,56.0,Medium,73.70334874478584,20.6,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2692,Rajasthan,Udaipur,Airport,111.27,189,Paid,No,Notification,47.5,Medium,63.44149801444776,39.4,Delayed,Delayed,On-Time,On-Time,On-Time
LA-2693,Gujarat,Ahmedabad,Irrigation,58.08,139,Partially Paid,No,Approval,85.5,High,65.49562608697178,24.5,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2694,Uttar Pradesh,Varanasi,Metro,103.84,259,Paid,No,Compensation,53.0,Low,79.58067330653809,20.1,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2695,Gujarat,Surat,Highway,75.41,140,Paid,No,Compensation,83.2,Medium,57.32865742019506,11.5,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2696,Delhi,North Delhi,Irrigation,74.88,106,Paid,No,Approval,68.0,High,67.51288962743372,20.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2697,Delhi,New Delhi,Power Project,44.3,57,Paid,Yes,Possession,78.3,High,81.34906682302707,2.6,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2698,Uttar Pradesh,Varanasi,Highway,300.12,413,Paid,No,Possession,57.0,High,80.44400579284817,38.5,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2699,West Bengal,Durgapur,Industrial Corridor,32.55,82,Partially Paid,Yes,Approval,61.4,High,46.69572223790574,10.4,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2700,Rajasthan,Jodhpur,Railway,58.1,113,Paid,No,Approval,82.4,Medium,55.805929958982716,12.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2701,West Bengal,Durgapur,Airport,153.74,153,Partially Paid,No,Compensation,56.6,High,62.84410457287936,16.1,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2702,Gujarat,Ahmedabad,Power Project,69.26,106,Paid,No,Compensation,75.6,Low,77.20907861785736,11.6,Delayed,Delayed,On-Time,On-Time,Delayed
LA-2703,Maharashtra,Pune,Power Project,100.21,139,Paid,Yes,Approval,51.8,High,61.231957807109616,28.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2704,Rajasthan,Udaipur,Metro,151.92,157,Paid,No,Approval,58.4,High,66.24106883382318,42.3,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2705,Gujarat,Ahmedabad,Highway,80.27,110,Paid,Yes,Approval,30.9,High,83.75463783346272,43.9,Delayed,On-Time,Delayed,On-Time,Delayed
LA-2706,Uttar Pradesh,Varanasi,Metro,87.24,183,Paid,No,Approval,28.4,High,59.92011218315949,18.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2707,Madhya Pradesh,Indore,Railway,125.39,244,Pending,No,Compensation,15.9,Low,87.09738135971695,13.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2708,Uttar Pradesh,Prayagraj,Irrigation,113.35,164,Paid,Yes,Compensation,56.8,Medium,40.918495004962466,40.5,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2709,Madhya Pradesh,Indore,Railway,45.73,125,Partially Paid,Yes,Compensation,54.4,High,59.10872843069717,8.7,On-Time,Delayed,Delayed,On-Time,Delayed
LA-2710,Karnataka,Bengaluru,Irrigation,218.31,463,Paid,No,Possession,34.4,Low,44.522832464810705,37.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2711,Uttar Pradesh,Agra,Metro,18.23,62,Pending,No,Approval,88.9,Low,66.75047844838704,28.9,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2712,Delhi,South Delhi,Airport,68.52,62,Paid,No,Possession,27.9,Medium,76.26487432667008,27.5,On-Time,On-Time,On-Time,Delayed,Delayed
