project_id,state,district,project_type,land_area_hectares,affected_families,compensation_status,legal_dispute,approval_stage,possession_status,rehabilitation_progress_pct,stakeholder_responsiveness,historical_dept_performance_score,months_since_initiation,approval_timeline_days,notification_delay,approval_delay,compensation_delay,possession_delay,delay_label
LA-2670,Tamil Nadu,Coimbatore,Airport,43.46,89,Paid,Yes,Compensation,Pending,61.7,Medium,71.8486973170443,13.2,207,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2671,Gujarat,Ahmedabad,Airport,69.61,168,Paid,No,Possession,Completed,77.2,Medium,71.99182428874795,35.3,175,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2672,Bihar,Muzaffarpur,Airport,177.53,393,Paid,No,Notification,Not Started,43.1,High,53.36607856265783,29.4,177,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2673,Bihar,Muzaffarpur,Airport,59.92,118,Paid,No,Approval,Not Started,37.8,Medium,78.6674431681947,25.2,166,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2674,Tamil Nadu,Coimbatore,Industrial Corridor,18.49,99,Pending,No,Approval,Not Started,82.9,Low,85.51144361391694,14.1,206,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2675,Tamil Nadu,Chennai,Railway,189.73,294,Paid,No,Compensation,In Progress,35.7,High,95.0,22.8,116,Delayed,On-Time,On-Time,Delayed,On-Time
LA-2676,Maharashtra,Nagpur,Railway,90.27,129,Paid,Yes,Possession,In Progress,73.7,Low,61.06951179520527,5.3,246,Delayed,Delayed,On-Time,On-Time,Delayed
LA-2677,Uttar Pradesh,Prayagraj,Highway,83.57,127,Paid,Yes,Possession,Pending,83.7,Medium,67.86684289627406,19.9,263,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2678,Gujarat,Rajkot,Railway,198.6,236,Pending,No,Compensation,Pending,87.1,High,68.7828298743865,2.6,115,On-Time,On-Time,Delayed,Delayed,On-Time
LA-2679,Uttar Pradesh,Varanasi,Power Project,87.53,108,Paid,No,Possession,In Progress,63.6,High,74.98656591256214,22.5,135,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2680,Karnataka,Mangaluru,Railway,35.85,95,Pending,No,Possession,Pending,77.3,Medium,91.22809617668966,25.0,130,On-Time,Delayed,On-Time,Delayed,On-Time
LA-2681,Maharashtra,Nashik,Industrial Corridor,148.49,279,Paid,No,Compensation,In Progress,38.8,Medium,72.30241442166653,19.4,169,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2682,West Bengal,Kolkata,Airport,66.15,157,Paid,Yes,Approval,Pending,52.8,High,72.71089521309379,10.0,169,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2683,Madhya Pradesh,Gwalior,Airport,69.03,87,Partially Paid,No,Compensation,In Progress,54.2,Low,48.57994585918769,40.4,281,Delayed,On-Time,On-Time,On-Time,Delayed
LA-2684,Tamil Nadu,Madurai,Irrigation,290.23,361,Partially Paid,Yes,Possession,Pending,47.1,Medium,95.0,23.3,216,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2685,Uttar Pradesh,Kanpur,Irrigation,126.33,115,Pending,No,Possession,Pending,51.3,High,57.86986186191679,19.3,157,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2686,Bihar,Gaya,Irrigation,86.27,63,Pending,Yes,Compensation,Pending,68.8,High,25.10563868085805,16.2,298,On-Time,Delayed,Delayed,On-Time,Delayed
LA-2687,West Bengal,Howrah,Industrial Corridor,236.15,251,Paid,No,Possession,In Progress,18.4,High,30.864547536082178,6.1,184,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2688,Rajasthan,Udaipur,Power Project,26.84,82,Partially Paid,No,Approval,Not Started,70.5,Medium,69.87615114777904,13.1,162,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2689,Madhya Pradesh,Gwalior,Railway,82.03,191,Partially Paid,Yes,Approval,Pending,29.4,Medium,45.9032950703235,23.1,310,On-Time,Delayed,Delayed,Delayed,Delayed
LA-2690,Tamil Nadu,Madurai,Industrial Corridor,58.14,111,Pending,Yes,Possession,Completed,82.3,Medium,65.80677688824906,35.2,282,On-Time,On-Time,Delayed,Delayed,On-Time
LA-2691,Uttar Pradesh,Lucknow,Highway,47.42,94,Paid,No,Notification,Not Started,45.9,Medium,42.57879316070609,14.0,239,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2692,Rajasthan,Udaipur,Airport,111.27,189,Paid,Yes,Notification,Not Started,41.4,High,69.5756187167555,41.6,277,Delayed,Delayed,On-Time,Delayed,On-Time
LA-2693,Gujarat,Ahmedabad,Irrigation,58.08,139,Partially Paid,No,Approval,Not Started,55.8,Medium,73.4641281597355,22.4,165,Delayed,On-Time,On-Time,Delayed,Delayed
LA-2694,Uttar Pradesh,Varanasi,Metro,103.84,259,Pending,No,Compensation,In Progress,48.0,High,67.63754774816711,59.1,209,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2695,Gujarat,Surat,Highway,75.41,140,Paid,No,Compensation,Pending,33.0,High,54.55499082956043,36.3,183,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2696,Delhi,North Delhi,Irrigation,74.88,106,Paid,No,Approval,Not Started,77.9,Medium,78.17843146509972,56.4,209,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2697,Delhi,New Delhi,Power Project,44.3,57,Paid,No,Possession,Pending,61.8,High,59.009547630241165,24.7,180,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2698,Uttar Pradesh,Varanasi,Highway,300.12,413,Pending,No,Possession,Pending,39.2,Low,62.17465660286149,13.9,232,On-Time,On-Time,Delayed,Delayed,Delayed
LA-2699,West Bengal,Durgapur,Industrial Corridor,32.55,82,Paid,No,Approval,Not Started,24.8,Low,57.35455296656171,18.5,231,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2700,Rajasthan,Jodhpur,Railway,58.1,113,Paid,Yes,Approval,Not Started,27.5,Medium,60.98125727970893,16.2,273,Delayed,On-Time,Delayed,On-Time,Delayed
LA-2701,West Bengal,Durgapur,Airport,153.74,153,Partially Paid,No,Compensation,Pending,40.6,High,93.06873377495879,21.5,79,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2702,Gujarat,Ahmedabad,Power Project,69.26,106,Paid,No,Compensation,In Progress,47.8,High,64.92573089807127,16.7,160,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2703,Maharashtra,Pune,Power Project,100.21,139,Paid,No,Approval,Not Started,75.3,High,45.955598570566174,47.9,223,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2704,Rajasthan,Udaipur,Metro,151.92,157,Paid,Yes,Approval,Not Started,55.5,Medium,50.61124704348087,44.6,362,On-Time,Delayed,On-Time,Delayed,Delayed
LA-2705,Gujarat,Ahmedabad,Highway,80.27,110,Paid,No,Approval,Not Started,95.1,Low,60.8572431985826,12.0,253,Delayed,Delayed,On-Time,On-Time,On-Time
LA-2706,Uttar Pradesh,Varanasi,Metro,87.24,183,Paid,Yes,Approval,Not Started,27.3,Medium,53.08039588414589,28.2,332,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2707,Madhya Pradesh,Indore,Railway,125.39,244,Paid,No,Compensation,In Progress,53.2,Medium,79.24489037918659,47.7,185,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2708,Uttar Pradesh,Prayagraj,Irrigation,113.35,164,Paid,No,Compensation,In Progress,10.6,Medium,43.74587787110899,11.9,233,On-Time,On-Time,Delayed,Delayed,Delayed
LA-2709,Madhya Pradesh,Indore,Railway,45.73,125,Pending,No,Compensation,In Progress,40.3,Low,63.21399824142324,8.9,157,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2710,Karnataka,Bengaluru,Irrigation,218.31,463,Paid,No,Possession,In Progress,30.2,High,80.15955091144144,17.0,147,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2711,Uttar Pradesh,Agra,Metro,18.23,62,Partially Paid,Yes,Approval,Not Started,56.9,Low,55.54859189675865,7.2,294,On-Time,Delayed,Delayed,Delayed,Delayed
LA-2712,Delhi,South Delhi,Airport,68.52,62,Paid,No,Possession,In Progress,55.8,Medium,71.58587991305559,47.4,181,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2713,Tamil Nadu,Madurai,Railway,136.19,227,Paid,No,Notification,Not Started,33.1,High,64.39502684603261,25.6,182,Delayed,On-Time,On-Time,Delayed,On-Time
LA-2714,Rajasthan,Udaipur,Metro,33.02,49,Pending,No,Compensation,In Progress,77.3,Low,64.52667500074006,4.8,191,Delayed,On-Time,Delayed,On-Time,Delayed
LA-2715,Delhi,South Delhi,Highway,13.14,41,Paid,No,Possession,In Progress,66.1,Low,72.67839867292642,24.4,204,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2716,West Bengal,Howrah,Metro,367.38,700,Paid,No,Compensation,In Progress,78.5,Medium,37.1170729399165,48.1,298,On-Time,Delayed,Delayed,On-Time,Delayed
LA-2717,Delhi,North Delhi,Metro,149.48,305,Pending,Yes,Compensation,Pending,83.0,Low,83.05042975337287,20.4,279,On-Time,On-Time,On-Time,Delayed,Delayed
LA-2718,Karnataka,Hubballi,Industrial Corridor,111.37,171,Partially Paid,No,Compensation,In Progress,57.5,High,36.54519034251471,20.7,223,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2719,West Bengal,Siliguri,Railway,48.12,117,Pending,No,Possession,In Progress,59.0,High,82.03873893898982,31.3,97,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2720,Maharashtra,Nagpur,Airport,82.88,112,Partially Paid,No,Compensation,In Progress,34.7,High,71.51018324433117,33.8,173,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2721,Uttar Pradesh,Lucknow,Airport,50.13,66,Paid,Yes,Possession,In Progress,75.4,Medium,72.09711358123892,18.4,228,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2722,Uttar Pradesh,Prayagraj,Industrial Corridor,165.13,319,Pending,No,Possession,In Progress,69.9,Medium,89.2184714113539,43.4,186,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2723,Maharashtra,Aurangabad,Irrigation,138.91,193,Pending,Yes,Compensation,In Progress,49.1,High,82.75178040833465,11.2,193,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2724,Uttar Pradesh,Kanpur,Power Project,94.99,161,Paid,No,Compensation,In Progress,83.7,Medium,77.21262655027347,15.8,153,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2725,Karnataka,Hubballi,Irrigation,125.51,172,Pending,No,Notification,Not Started,66.6,High,60.582060448766995,14.9,158,Delayed,On-Time,On-Time,On-Time,Delayed
LA-2726,Delhi,New Delhi,Airport,104.61,224,Paid,No,Approval,Pending,71.9,High,59.58929420705731,30.3,149,On-Time,Delayed,On-Time,On-Time,Delayed
LA-2727,Rajasthan,Udaipur,Metro,36.14,106,Partially Paid,No,Compensation,In Progress,84.5,High,77.62214779200066,51.5,213,On-Time,Delayed,On-Time,Delayed,Delayed
LA-2728,West Bengal,Howrah,Industrial Corridor,17.92,55,Paid,Yes,Possession,In Progress,73.3,High,71.79270870634728,40.9,258,Delayed,Delayed,On-Time,Delayed,On-Time
LA-2729,Tamil Nadu,Madurai,Highway,137.87,192,Partially Paid,Yes,Approval,Pending,91.4,High,69.5175941433123,12.8,219,Delayed,Delayed,Delayed,On-Time,On-Time
LA-2730,Madhya Pradesh,Jabalpur,Railway,164.29,310,Paid,No,Possession,Completed,43.4,High,64.14581278042411,60.0,226,Delayed,Delayed,On-Time,On-Time,On-Time
LA-2731,Maharashtra,Pune,Railway,50.88,68,Partially Paid,No,Approval,Not Started,37.2,High,58.88289541179194,9.5,119,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2732,Madhya Pradesh,Indore,Railway,255.77,534,Paid,No,Compensation,Pending,84.2,High,44.15001275629612,9.9,204,On-Time,Delayed,On-Time,Delayed,Delayed
LA-2733,Rajasthan,Jodhpur,Metro,91.04,183,Paid,No,Approval,Not Started,83.3,High,74.65336140534733,10.2,116,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2734,Gujarat,Rajkot,Highway,12.73,77,Partially Paid,No,Compensation,In Progress,57.0,Low,62.274757084877,14.0,217,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2735,Uttar Pradesh,Lucknow,Industrial Corridor,128.17,260,Pending,Yes,Possession,Completed,62.3,High,61.29975701532456,36.3,253,Delayed,On-Time,Delayed,Delayed,Delayed
LA-2736,Bihar,Bhagalpur,Industrial Corridor,332.27,636,Paid,No,Approval,Pending,93.1,Medium,37.81161285772594,35.8,242,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2737,Gujarat,Rajkot,Railway,77.04,109,Pending,No,Notification,Not Started,21.1,High,66.39052052452338,10.1,130,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2738,Uttar Pradesh,Prayagraj,Highway,104.26,152,Paid,No,Compensation,In Progress,33.1,High,44.54937991905606,11.4,182,On-Time,Delayed,On-Time,On-Time,Delayed
LA-2739,Gujarat,Vadodara,Highway,256.02,357,Pending,No,Compensation,Pending,34.6,High,58.48055325676586,31.3,188,On-Time,Delayed,On-Time,Delayed,Delayed
LA-2740,Gujarat,Vadodara,Highway,12.25,101,Partially Paid,Yes,Possession,In Progress,59.8,Low,76.89054424481353,12.7,248,On-Time,Delayed,On-Time,Delayed,Delayed
LA-2741,Tamil Nadu,Salem,Airport,21.23,109,Pending,Yes,Possession,In Progress,58.9,High,65.94915529865197,10.5,215,On-Time,On-Time,Delayed,Delayed,Delayed
LA-2742,Karnataka,Bengaluru,Airport,92.15,199,Partially Paid,No,Notification,Not Started,75.4,Medium,63.419303832842644,45.6,224,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2743,Tamil Nadu,Madurai,Railway,52.64,75,Partially Paid,No,Compensation,Pending,77.4,Medium,54.100749500973556,1.0,154,On-Time,Delayed,Delayed,On-Time,On-Time
LA-2744,Delhi,South Delhi,Highway,92.31,102,Paid,No,Compensation,In Progress,89.4,High,56.78687905332342,30.3,189,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2745,Gujarat,Ahmedabad,Power Project,41.58,25,Pending,No,Possession,Pending,92.8,Low,88.7804505826807,30.2,185,On-Time,On-Time,Delayed,Delayed,On-Time
LA-2746,Rajasthan,Udaipur,Highway,208.23,234,Pending,No,Possession,In Progress,63.5,High,76.69603816557934,29.1,134,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2747,Delhi,South Delhi,Industrial Corridor,133.52,155,Paid,Yes,Compensation,In Progress,95.2,High,58.06853496516949,15.7,259,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2748,Maharashtra,Pune,Industrial Corridor,122.65,294,Paid,No,Compensation,In Progress,84.9,High,63.41705961902114,13.7,152,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2749,Tamil Nadu,Madurai,Railway,77.41,198,Pending,No,Notification,Not Started,74.3,High,68.71000419250251,44.4,195,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2750,Uttar Pradesh,Agra,Power Project,70.89,125,Pending,No,Approval,Not Started,54.4,High,71.57124922395818,51.2,175,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2751,Rajasthan,Udaipur,Highway,30.07,113,Paid,No,Compensation,In Progress,77.1,Medium,64.63525917838975,15.0,168,Delayed,On-Time,On-Time,On-Time,On-Time
LA-2752,Uttar Pradesh,Lucknow,Irrigation,216.2,454,Pending,Yes,Compensation,In Progress,25.0,High,38.44432215079212,12.1,269,Delayed,Delayed,Delayed,On-Time,Delayed
LA-2753,Delhi,New Delhi,Power Project,119.14,210,Paid,No,Compensation,In Progress,56.9,Medium,64.52781077436,1.2,137,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2754,Maharashtra,Nagpur,Railway,60.3,135,Pending,No,Compensation,In Progress,66.9,High,63.61264922730406,41.7,157,On-Time,On-Time,Delayed,Delayed,Delayed
LA-2755,West Bengal,Siliguri,Industrial Corridor,144.09,219,Partially Paid,No,Approval,Not Started,75.3,Low,95.0,29.0,199,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2756,Tamil Nadu,Salem,Irrigation,142.35,229,Paid,No,Compensation,In Progress,61.5,High,95.0,33.6,107,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2757,West Bengal,Kolkata,Industrial Corridor,115.68,165,Paid,Yes,Notification,Not Started,66.8,Medium,74.63247027482345,30.6,257,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2758,Rajasthan,Kota,Airport,245.53,358,Partially Paid,No,Notification,Not Started,80.4,Medium,54.843081337731896,18.5,212,On-Time,Delayed,Delayed,On-Time,On-Time
LA-2759,Uttar Pradesh,Varanasi,Railway,183.92,260,Partially Paid,Yes,Notification,Not Started,17.0,High,75.1852411406574,26.7,219,Delayed,On-Time,Delayed,Delayed,On-Time
LA-2760,Rajasthan,Jaipur,Railway,136.8,331,Pending,No,Possession,Completed,71.0,High,39.52261127467682,27.4,198,Delayed,On-Time,On-Time,On-Time,Delayed
LA-2761,Rajasthan,Jodhpur,Highway,69.02,127,Pending,No,Notification,Not Started,40.6,High,57.00978039628445,47.9,237,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2762,Bihar,Muzaffarpur,Highway,64.87,128,Partially Paid,No,Possession,Completed,54.9,High,40.60422688243216,47.6,239,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2763,Uttar Pradesh,Agra,Airport,182.98,385,Pending,No,Approval,Not Started,42.0,High,73.25829421873044,7.9,137,Delayed,Delayed,On-Time,Delayed,Delayed
LA-2764,Rajasthan,Jodhpur,Irrigation,202.94,238,Partially Paid,Yes,Compensation,In Progress,65.7,Medium,46.83993408673848,3.5,304,On-Time,Delayed,Delayed,On-Time,Delayed
LA-2765,Uttar Pradesh,Varanasi,Metro,355.85,381,Pending,Yes,Possession,In Progress,51.1,High,60.69515123809878,5.3,195,On-Time,Delayed,Delayed,On-Time,On-Time
LA-2766,Maharashtra,Nashik,Power Project,88.63,204,Pending,No,Compensation,Pending,22.8,Medium,64.33796335747763,16.6,202,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2767,Karnataka,Hubballi,Metro,90.09,148,Pending,No,Approval,Not Started,63.2,High,64.56606439452858,50.2,208,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2768,Rajasthan,Jodhpur,Metro,27.72,78,Paid,No,Approval,Not Started,70.9,Low,57.90694006994979,29.1,230,Delayed,Delayed,On-Time,On-Time,Delayed
LA-2769,Gujarat,Vadodara,Railway,244.55,310,Partially Paid,No,Possession,In Progress,64.1,High,70.05074046452094,35.1,181,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2770,Gujarat,Rajkot,Power Project,113.84,137,Paid,No,Approval,Not Started,50.1,High,46.18643697983906,19.3,199,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2771,Rajasthan,Jodhpur,Railway,254.6,373,Paid,No,Compensation,Pending,62.2,High,91.08919164158867,6.1,75,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2772,Tamil Nadu,Madurai,Power Project,24.25,72,Paid,Yes,Compensation,In Progress,62.2,High,49.48902505788259,49.5,348,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2773,Bihar,Muzaffarpur,Industrial Corridor,76.93,188,Pending,Yes,Approval,Not Started,33.3,Medium,65.59546467772378,53.1,321,Delayed,On-Time,On-Time,On-Time,Delayed
LA-2774,West Bengal,Kolkata,Railway,73.01,195,Paid,No,Approval,Not Started,24.9,Medium,74.37444609190376,16.2,144,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2775,Tamil Nadu,Madurai,Railway,143.4,314,Paid,No,Compensation,In Progress,34.4,Medium,75.24074121393713,9.2,160,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2776,Maharashtra,Nashik,Railway,109.14,200,Paid,Yes,Compensation,Pending,51.4,Medium,76.63040753330878,18.3,236,On-Time,Delayed,On-Time,Delayed,Delayed
LA-2777,Karnataka,Hubballi,Irrigation,123.25,151,Paid,Yes,Approval,Not Started,69.5,Low,41.10850259033754,42.2,353,Delayed,On-Time,On-Time,On-Time,Delayed
LA-2778,Gujarat,Surat,Airport,52.72,82,Partially Paid,No,Possession,In Progress,34.6,Medium,51.2391202210508,25.7,221,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2779,Maharashtra,Nagpur,Railway,112.0,231,Paid,Yes,Possession,Completed,68.9,High,67.03786774329332,19.7,238,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2780,Bihar,Patna,Highway,141.75,185,Paid,No,Possession,Pending,54.7,High,72.2174961244793,39.6,156,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2781,Delhi,North Delhi,Highway,85.27,219,Partially Paid,Yes,Notification,Not Started,95.9,High,83.85692462391461,24.0,175,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2782,Bihar,Gaya,Power Project,58.61,157,Paid,Yes,Approval,Not Started,18.8,Medium,57.289716287133174,12.8,242,Delayed,Delayed,On-Time,Delayed,On-Time
LA-2783,Rajasthan,Jaipur,Industrial Corridor,34.06,5,Paid,No,Possession,Completed,78.7,High,51.42509009758801,26.1,170,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2784,Madhya Pradesh,Jabalpur,Airport,161.02,326,Pending,No,Notification,Not Started,56.4,Medium,56.79755440833712,3.9,193,Delayed,Delayed,Delayed,On-Time,Delayed
LA-2785,Karnataka,Mysuru,Irrigation,114.89,198,Pending,No,Notification,Not Started,54.6,High,95.0,60.0,168,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2786,Bihar,Bhagalpur,Power Project,375.59,402,Paid,No,Possession,Completed,55.2,Low,87.50642044601965,34.7,179,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2787,Madhya Pradesh,Indore,Highway,180.4,266,Paid,Yes,Approval,Not Started,77.0,Low,62.45762043789194,4.6,273,Delayed,Delayed,On-Time,On-Time,Delayed
LA-2788,Madhya Pradesh,Indore,Airport,23.56,26,Pending,No,Approval,Not Started,88.0,High,84.27205549806871,16.2,90,On-Time,On-Time,Delayed,On-Time,On-Time
LA-2789,Delhi,North Delhi,Airport,24.75,25,Paid,Yes,Approval,Not Started,51.6,Low,56.412727901822585,28.7,312,Delayed,On-Time,On-Time,Delayed,Delayed
LA-2790,Rajasthan,Udaipur,Industrial Corridor,144.41,191,Partially Paid,No,Possession,In Progress,67.8,Low,79.31777917889686,29.5,192,Delayed,Delayed,On-Time,Delayed,On-Time
LA-2791,Uttar Pradesh,Lucknow,Airport,145.63,237,Partially Paid,No,Approval,Not Started,7.1,Low,44.3162193518905,34.0,288,On-Time,Delayed,On-Time,On-Time,On-Time
LA-2792,Karnataka,Mangaluru,Railway,80.31,160,Pending,No,Possession,Completed,86.6,High,70.34735437675272,18.9,171,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2793,Rajasthan,Jaipur,Airport,158.74,295,Pending,Yes,Compensation,Pending,64.8,Medium,80.2920488754423,60.0,273,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2794,Karnataka,Mysuru,Industrial Corridor,114.31,174,Paid,No,Compensation,In Progress,49.4,High,60.10049897093617,60.0,213,On-Time,On-Time,Delayed,On-Time,Delayed
LA-2795,Delhi,North Delhi,Power Project,95.7,107,Paid,No,Approval,Not Started,85.1,Medium,74.2012355337256,41.7,210,On-Time,On-Time,On-Time,Delayed,On-Time
LA-2796,Uttar Pradesh,Lucknow,Industrial Corridor,176.89,217,Partially Paid,No,Approval,Pending,44.4,Medium,56.576637278394735,25.9,187,On-Time,On-Time,Delayed,Delayed,On-Time
LA-2797,Karnataka,Bengaluru,Irrigation,7.03,86,Pending,No,Compensation,In Progress,77.8,Medium,69.55315470504397,9.1,146,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2798,Delhi,New Delhi,Industrial Corridor,233.09,310,Pending,No,Approval,Not Started,67.9,High,57.776836132084256,24.6,198,On-Time,Delayed,Delayed,Delayed,On-Time
LA-2799,Delhi,North Delhi,Highway,293.27,614,Partially Paid,Yes,Possession,In Progress,16.5,Low,77.28706721105027,60.0,355,On-Time,Delayed,On-Time,Delayed,Delayed
LA-2800,Delhi,North Delhi,Railway,26.04,143,Pending,No,Compensation,Pending,66.3,High,46.034485157673714,27.2,190,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2801,West Bengal,Durgapur,Highway,144.91,288,Paid,No,Compensation,In Progress,64.2,High,49.771738413306856,24.8,181,On-Time,On-Time,On-Time,On-Time,On-Time
LA-2802,Karnataka,Bengaluru,Power Project,35.7,91,Paid,No,Approval,Not Started,89.0,Medium,84.58563354822988,21.7,167,On-Time,On-Time,On-Time,On-Time,Delayed
LA-2803,Gujarat,Surat,Metro,50.5,139,Paid,No,Possession,In Progress,56.3,Low,28.1078790318279,13.7,304,Delayed,Delayed,On-Time,On-Time,Delayed
LA-2804,Maharashtra,Aurangabad,Power Project,51.5,104,Paid,No,Approval,Not Started,83.4,Low,55.3848718469226,12.8,222,Delayed,Delayed,On-Time,On-Time,Delayed
